Feature,Instance,X,Y,Weight
N,84,4691.84,1443.89,0.05
N,85,2371.84,595.31,0.2
N,86,2589.24,2167.31,0.12
N,87,4649.65,2622.01,0.2
N,88,3019.38,943.92,0.09
N,89,2706.33,483.89,0.01
N,90,4692.86,3731.13,0.05
N,91,1645.05,2311.93,0.19
N,92,4686.75,357.98,0.14
N,93,2301.62,3130.09,0.16
N,94,1651.49,977.94,0.11
N,95,4513.58,1962.2,0.07
N,96,3947.08,1024.37,0.19
N,97,176.54,2742.97,0.03
N,98,4089.44,2793.08,0.04
N,99,19.16,1606.75,0.04
N,100,1914.93,1784.47,0.06
N,101,2357.84,2367.15,0.42
N,102,1493.21,4526.28,0.24
N,103,2418.44,654.88,0.07
N,104,2272.51,3581.31,0.06
N,105,4973.63,1607.29,0.12
N,106,834.54,140.69,0.33
N,107,2368.78,36.11,0.07
N,108,1617.54,3743.55,0.03
N,109,293.74,2684.3,0.03
N,110,2287.7,2352.48,0.29
N,111,1114.87,4102.13,0.2
N,112,3549.81,4607.2,0.07
N,113,3943.24,3192.01,0.28
N,114,4507.8,2203.47,0.04
N,115,4219.9,778.06,0.33
N,116,1197.2,4298.56,0.04
N,117,1850.0,4752.45,0.14
N,118,1108.68,1861.23,0.13
N,119,3034.53,1621.22,0.22
N,120,2801.2,3916.1,0.04
N,121,3716.29,2652.35,0.1
N,122,2470.56,2038.2,0.23
N,123,803.36,2184.52,0.1
N,124,259.34,4006.03,0.07
N,125,1109.32,1900.28,0.02
N,126,2466.98,1166.35,0.12
N,127,2088.09,2070.34,0.16
N,128,1630.56,4912.66,0.15
N,129,3903.06,2622.44,0.04
N,130,2509.16,365.47,0.29
N,131,2831.45,4330.06,0.02
N,132,952.12,3934.04,0.1
N,133,3069.61,2221.65,0.04
N,134,440.74,2804.4,0.2
N,135,1237.93,4900.21,0.1
N,136,3146.98,3252.36,0.05
N,137,4269.93,3995.94,0.35
N,138,701.06,400.52,0.06
N,139,4297.13,1300.66,0.13
N,140,4910.38,4345.13,0.05
N,141,1812.59,3264.18,0.04
N,142,2842.95,4169.9,0.04
N,143,4607.54,3842.15,0.26
N,144,4556.75,561.2,0.07
N,145,4377.18,4986.88,0.2
N,146,3184.4,1282.53,0.03
N,147,1907.12,1614.08,0.04
N,148,2964.81,2013.5,0.05
N,149,4895.44,2777.61,0.18
N,150,2666.85,1058.81,0.84
N,151,676.03,1914.39,0.05
N,152,4774.21,1943.43,0.01
N,153,4854.27,2158.92,0.03
N,154,4089.88,1000.81,0.2
N,155,1411.97,95.84,0.13
N,156,4752.98,1238.35,0.02
N,157,4962.81,484.81,0.27
N,158,1712.79,1674.73,0.36
N,159,3104.82,20.84,0.06
N,160,3847.06,4261.16,0.23
N,161,75.12,1810.54,0.05
N,162,4395.39,4205.97,0.03
N,163,2486.84,2022.59,0.02
N,164,2402.06,313.95,0.13
N,165,3398.93,94.57,0.09
N,166,3655.61,231.53,0.04
N,167,1948.96,1587.14,0.05
N,168,2558.38,775.75,0.03
N,169,4356.01,600.64,0.08
N,170,423.34,3018.17,0.15
N,171,3233.47,2073.92,0.11
N,172,2598.77,1044.87,0.07
N,173,1780.94,3994.85,0.02
N,174,4990.97,4853.11,0.17
N,175,4500.65,2273.59,0.07
N,176,1523.05,17.47,0.07
N,177,305.96,4039.14,0.03
N,178,1256.26,4859.63,0.04
N,179,1913.67,4802.29,0.03
N,180,2464.14,483.91,0.02
N,181,4802.63,3997.41,0.11
N,182,4035.75,677.42,0.01
N,183,1551.39,2369.4,0.16
N,184,3560.9,1238.27,0.07
N,185,3682.38,1087.54,0.09
N,186,3130.56,1892.45,0.2
N,187,1292.77,4453.35,0.21
N,188,823.15,1238.81,0.2
N,189,4016.57,4776.46,0.05
N,190,729.64,4069.66,0.2
N,191,416.72,3723.83,0.02
N,192,3637.23,4893.96,0.05
N,193,1233.72,4476.0,0.17
N,194,2334.61,4483.94,0.04
N,195,2261.26,3211.4,0.04
N,196,1731.24,1511.09,0.14
N,197,3757.13,2496.5,0.09
N,198,3317.04,1674.93,0.17
N,199,3787.13,717.52,0.1
N,200,3324.75,4836.96,0.04
N,201,4495.67,228.21,0.08
N,202,3655.82,1918.8,0.03
N,203,2847.01,1308.15,0.07
N,204,2205.72,2984.13,0.01
N,205,2302.27,2718.9,0.05
N,206,4255.35,4514.53,0.2
N,207,217.38,4303.99,0.03
N,208,4759.72,1618.31,0.45
N,209,1591.72,11.65,0.03
N,210,2040.94,646.84,0.28
N,211,3078.67,1842.96,0.09
N,212,18.88,2788.74,0.15
N,213,650.09,3913.52,0.2
N,214,4614.17,3664.17,0.14
N,215,2632.35,139.23,0.1
N,216,3292.52,2490.45,0.11
N,217,4035.27,4843.91,0.11
N,218,2392.17,3247.86,0.03
N,219,2485.69,543.32,0.82
N,220,3497.22,4926.65,0.51
N,221,835.3,648.76,0.21
N,222,2839.42,2368.27,0.05
N,223,203.88,3884.22,0.09
N,224,315.71,3613.71,0.12
N,225,975.94,4864.52,0.2
N,226,247.52,2250.51,0.1
N,227,407.44,3502.43,0.04
N,228,1540.91,3684.46,0.07
N,229,1549.93,4775.82,0.18
N,230,3400.86,1619.82,0.09
N,231,1317.92,1404.52,0.18
N,232,344.46,1234.55,0.06
N,233,34.6,4376.91,0.26
N,234,235.2,257.73,0.3
N,235,3770.84,2186.71,0.07
N,236,4958.19,2435.55,0.22
N,237,779.0,2557.88,0.05
N,238,559.65,1069.93,0.05
N,239,4286.28,3764.55,0.21
N,240,3230.67,2353.2,0.37
N,241,3331.64,3691.66,0.17
N,242,984.4,4831.03,0.16
N,243,4650.85,2554.16,0.08
N,244,259.8,543.18,0.06
N,245,2901.2,625.72,0.07
N,246,4045.98,3861.91,0.14
N,247,2051.63,3640.15,0.2
N,248,3645.56,4084.03,0.06
N,249,4223.12,3520.53,0.11
N,250,3484.09,4466.04,0.4
N,251,2416.58,934.78,0.28
N,252,1612.24,1256.15,0.2
N,253,1298.13,2213.03,0.03
N,254,3027.39,805.52,0.02
N,255,506.79,3456.24,0.05
N,256,2415.69,3762.73,0.06
N,257,2569.49,1922.66,0.2
N,258,4861.97,1943.94,0.06
N,259,2749.38,3394.08,0.08
N,260,4910.18,2161.16,0.2
N,261,4681.44,2691.19,0.24
N,262,3890.18,207.24,0.14
N,263,378.9,1172.53,0.36
N,264,4207.82,1343.99,0.06
N,265,2746.04,4178.04,0.16
N,266,550.29,2644.86,0.2
N,267,4284.59,2648.94,0.13
N,268,1234.28,4484.93,0.11
N,269,3712.55,638.78,0.2
N,270,4893.96,878.55,0.06
N,271,4056.45,3020.07,0.06
N,272,3282.2,2297.05,0.06
N,273,2983.41,1635.9,0.14
N,274,744.08,2040.89,0.13
N,275,3816.88,3954.0,0.56
N,276,134.77,4370.51,0.02
N,277,540.58,1856.14,0.24
N,278,434.21,2208.43,0.01
N,279,2921.79,499.79,0.32
N,280,3008.13,3994.45,0.03
N,281,204.01,4439.33,0.2
N,282,2341.05,987.37,0.19
N,283,4186.02,3947.23,0.09
N,284,805.31,575.16,0.02
N,285,2143.3,2643.34,0.07
N,286,2647.72,4368.75,0.06
N,287,2505.22,1829.87,0.07
N,288,2493.49,4065.1,0.12
N,289,251.82,4253.33,0.05
N,290,1248.7,1253.4,0.05
N,291,564.89,1788.15,0.31
N,292,3830.95,3649.06,0.03
N,293,2322.02,3956.93,0.06
N,294,2088.65,134.88,0.02
N,295,671.87,1941.6,0.02
N,296,3242.57,2541.15,0.07
N,297,2040.35,3492.07,0.24
N,298,470.43,26.22,0.43
N,299,3648.68,1620.76,0.04
N,300,26.36,4704.42,0.14
N,301,4470.83,4884.64,0.29
N,302,4402.57,3761.43,0.03
N,303,4182.18,2551.19,0.14
N,304,10.9,3837.04,0.03
N,305,1966.8,3897.18,0.16
N,306,4028.45,2154.88,0.02
N,307,3714.4,357.45,0.01
N,308,4600.2,805.3,0.12
N,309,4781.77,528.46,0.13
N,310,3670.14,3277.39,0.02
N,311,109.38,3975.96,0.39
N,312,4966.97,3750.34,0.11
N,313,4094.86,679.97,0.09
N,314,2099.77,2052.1,0.14
N,315,4373.14,2833.81,0.34
N,316,175.98,2284.37,0.09
N,317,1402.43,4326.5,0.18
N,318,3704.67,2155.11,0.32
N,319,4244.86,129.17,0.15
N,320,4501.84,2510.39,0.07
N,321,99.04,232.54,0.09
N,322,1545.92,2308.88,0.1
N,323,828.25,2489.58,0.02
N,324,2514.42,2620.84,0.23
N,325,4577.76,2543.08,0.04
N,326,1381.47,1884.7,0.45
N,327,3386.47,3686.74,0.02
N,328,4952.54,2925.27,0.15
N,329,2494.48,836.13,0.28
N,330,4421.64,3175.49,0.2
N,331,1116.42,3570.94,0.02
N,332,672.18,2182.46,0.15
N,333,3707.87,2971.38,0.14
N,334,463.3,648.54,0.05
N,335,3185.96,4130.03,0.01
N,336,2177.33,2991.2,0.04
N,337,3733.15,4658.02,0.31
N,338,3821.69,202.1,0.02
N,339,1128.55,3618.69,0.07
N,340,1194.64,1253.63,0.04
N,341,247.44,4146.07,0.7
N,342,257.43,4911.67,0.03
N,343,1259.13,326.5,0.08
N,344,1194.39,4967.98,0.06
N,345,3800.64,2378.81,0.07
N,346,809.26,2945.43,0.13
N,347,677.17,2898.53,0.59
N,348,2264.32,770.62,0.2
N,349,1772.11,799.43,0.03
N,350,1660.18,655.92,0.04
N,351,4063.79,1250.07,0.05
N,352,2959.54,16.84,0.08
N,353,2739.11,2638.41,0.09
N,354,406.2,4628.99,0.16
N,355,1728.43,1108.67,0.05
N,356,652.36,1989.89,0.02
N,357,2587.63,166.84,0.07
N,358,3573.51,1453.55,0.34
N,359,4038.1,2174.07,0.18
N,360,1089.59,1155.7,0.03
N,361,4964.45,3989.23,0.19
N,362,2376.96,4538.45,0.09
N,363,3055.35,3821.17,0.52
N,364,2763.05,3197.57,0.19
N,365,4963.34,4376.49,0.1
N,366,2469.56,4591.15,0.25
N,367,2292.43,3936.34,0.2
N,368,4172.73,1492.33,0.17
N,369,1023.0,3834.61,0.25
N,370,1736.2,2409.36,0.07
N,371,1046.21,130.14,0.04
N,372,436.07,1274.04,0.02
N,373,3772.53,1119.99,0.17
N,374,221.19,1398.16,0.07
N,375,2759.6,4095.8,0.2
N,376,1088.13,4128.77,0.11
N,377,2684.04,75.75,0.16
N,378,672.48,1256.65,0.13
N,379,4542.81,314.36,0.1
N,380,2641.64,1852.54,0.2
N,381,1016.77,2367.62,0.03
N,382,114.93,4464.42,0.08
N,383,1729.12,4060.42,0.13
N,384,4840.83,2215.52,0.12
N,385,3561.56,2346.83,0.06
N,386,3129.45,3243.64,0.08
N,387,2360.68,4910.03,0.23
N,388,2476.98,1180.47,0.07
N,389,499.2,1537.09,0.03
N,390,1803.28,4899.63,0.01
N,391,1515.59,4210.9,0.21
N,392,4152.99,1939.18,0.29
N,393,2072.89,1520.44,0.07
N,394,2239.64,1853.72,0.02
N,395,3759.05,3682.86,0.1
N,396,3303.73,3359.85,0.03
N,397,1903.88,4182.78,0.14
N,398,134.33,4044.53,0.03
N,399,590.93,1620.07,0.06
N,400,4943.21,1138.9,0.03
N,401,447.94,1111.58,0.03
N,402,2988.71,3714.21,0.04
N,403,3067.93,1665.4,0.23
N,404,3684.66,3008.34,0.2
N,405,2540.84,280.81,0.26
N,406,4520.23,3016.56,0.05
N,407,4645.64,4213.31,0.02
N,408,990.63,3690.9,0.25
N,409,294.72,995.41,0.27
N,410,2754.17,1609.79,0.09
N,411,3011.13,565.9,0.74
N,412,4231.98,4544.51,0.05
N,413,581.74,1557.52,0.06
N,414,2905.04,2910.11,0.09
N,415,2983.7,3411.81,0.08
N,416,2209.84,4433.29,0.4
N,417,1666.48,1399.1,0.18
N,418,1558.32,4748.64,0.03
N,419,225.91,831.6,0.2
N,420,4433.08,2223.77,0.1
N,421,4447.75,2792.54,0.12
N,422,2228.11,2470.1,0.02
N,423,3154.89,1949.48,0.08
N,424,679.27,4099.39,0.25
N,425,1693.05,2333.75,0.29
N,426,4622.92,2073.83,0.09
N,427,854.63,1888.16,0.06
N,428,1510.48,4396.82,0.03
N,429,783.92,2190.36,0.01
N,430,4061.25,4903.27,0.07
N,431,83.87,3185.65,0.27
N,432,3938.62,4737.2,0.06
N,433,1754.39,2081.13,0.2
N,434,1129.03,1837.38,0.14
N,435,1267.56,4512.65,0.09
N,436,1725.59,2853.7,0.11
N,437,1317.17,4354.98,0.22
N,438,1966.67,404.78,0.61
N,439,3556.76,752.71,0.26
N,440,1338.78,4818.31,0.45
N,441,781.34,2547.58,0.02
N,442,760.49,4602.41,0.17
N,443,2079.63,1704.64,0.1
N,444,2320.1,2729.25,0.03
N,445,1103.96,1706.27,0.02
N,446,339.13,1538.02,0.02
N,447,3041.3,1825.94,0.29
N,448,3463.3,1656.45,0.05
N,449,2689.83,4617.12,0.69
N,450,3113.5,2936.13,0.06
N,451,1680.43,1212.38,0.12
N,452,4212.59,1618.9,0.03
N,453,442.21,215.16,0.36
N,454,4254.52,934.88,0.03
N,455,3602.61,1722.66,0.24
N,456,662.84,3788.64,0.27
N,457,3926.56,789.38,0.32
N,458,926.27,1489.45,0.04
N,459,4467.98,4081.5,0.11
N,460,4300.94,862.0,0.14
N,461,2599.88,473.5,0.1
N,462,4915.7,2115.35,0.24
N,463,1082.58,3107.93,0.05
N,464,254.98,4577.19,0.14
N,465,307.02,3703.29,0.37
N,466,1640.35,1320.83,0.14
N,467,1354.79,867.44,0.04
N,468,2550.69,3928.78,0.21
N,469,1287.94,687.16,0.04
N,470,3062.36,2220.03,0.02
N,471,3104.79,3106.49,0.02
N,472,1291.76,4630.06,0.2
N,473,2223.96,3025.91,0.01
N,474,4097.44,3869.67,0.25
N,475,1529.58,3540.74,0.17
N,476,4711.01,4928.05,0.2
N,477,4329.83,578.47,0.13
N,478,1648.21,2779.6,0.01
N,479,3357.2,2765.7,0.1
N,480,3342.06,2595.36,0.06
N,481,3963.37,3605.15,0.08
N,482,734.01,1152.37,0.2
N,483,3828.45,1191.36,0.26
N,484,3389.5,4275.64,0.38
N,485,4597.51,1462.07,0.09
N,486,2655.7,447.05,0.2
N,487,1117.45,3484.92,0.41
N,488,1254.05,3655.77,0.17
N,489,2420.43,1054.61,0.04
N,490,1384.91,2696.17,0.06
N,491,1075.15,55.92,0.05
N,492,4341.69,867.26,0.19
N,493,972.65,3983.09,0.1
N,494,4808.78,38.24,0.03
N,495,3101.47,3643.63,0.22
N,496,3248.64,4727.69,0.13
N,497,4809.1,986.47,0.24
N,498,1053.96,3550.75,0.1
N,499,3668.96,3361.61,0.25
N,500,844.8,3963.51,0.08
N,501,3809.25,3874.66,0.07
N,502,3890.5,2957.28,0.02
N,503,2844.9,4509.08,0.02
N,504,1674.93,2256.41,0.19
N,505,4024.77,65.01,0.05
N,506,4512.15,4396.51,0.16
N,507,4912.73,378.91,0.14
N,508,2977.37,1555.56,0.08
N,509,1975.67,2447.06,0.27
N,510,2151.47,345.73,0.01
N,511,3787.79,4314.95,0.05
N,512,1630.66,68.45,0.2
N,513,2616.2,3812.52,0.12
N,514,4272.86,488.07,0.17
N,515,4294.12,1590.83,0.2
N,516,2929.71,4248.62,0.05
N,517,4832.53,671.13,0.25
N,518,1072.65,1753.16,0.37
N,519,3182.71,3388.38,0.11
N,520,819.55,677.57,0.28
N,521,4071.8,2530.16,0.04
N,522,4996.37,4583.23,0.11
N,523,1191.07,1892.61,0.01
N,524,4671.35,146.89,0.17
N,525,17.3,1753.55,0.01
N,526,4439.27,1295.74,0.23
N,527,3538.44,2505.59,0.2
N,528,4656.18,3104.28,0.1
N,529,685.21,794.41,0.15
N,530,3244.73,1802.28,0.14
N,531,3771.39,905.7,0.38
N,532,1623.49,188.87,0.15
N,533,409.56,3632.67,0.39
N,534,3989.85,2778.39,0.14
N,535,2818.32,4175.66,0.01
N,536,2234.09,647.09,0.09
N,537,1775.76,3977.42,0.12
N,538,4734.68,2959.57,0.2
N,539,642.97,4397.95,0.23
N,540,4000.67,2752.89,0.24
N,541,1336.47,378.95,0.04
N,542,711.24,2453.24,0.29
N,543,1484.54,3777.14,0.24
N,544,1855.89,3087.98,0.07
N,545,3595.67,4747.22,0.07
N,546,4281.14,2320.01,0.15
N,547,2721.51,3114.0,0.12
N,548,1182.48,1428.7,0.33
N,549,1527.07,2203.8,0.09
N,550,2087.38,3932.1,0.18
N,551,1455.26,2014.59,0.06
N,552,4981.46,858.46,0.04
N,553,2879.36,1878.71,0.2
N,554,2112.37,2328.8,0.32
N,555,1397.49,2103.24,0.09
N,556,2821.22,4471.93,0.02
N,557,4851.04,3990.37,0.01
N,558,3695.52,3811.85,0.2
N,559,4060.39,2788.85,0.09
N,560,3727.61,2626.2,0.05
N,561,1489.6,1385.8,0.07
N,562,478.79,5007.45,0.2
N,563,1903.6,3308.02,0.01
N,564,2423.93,203.56,0.04
N,565,921.23,3488.51,0.09
N,566,1001.15,4674.47,0.02
N,567,3949.92,962.66,0.02
N,568,959.59,1529.35,0.52
N,569,4132.71,1361.73,0.1
N,570,4789.92,3724.9,0.17
N,571,1107.61,1536.52,0.29
N,572,793.5,3152.12,0.21
N,573,2677.14,224.08,0.17
N,574,1735.96,2755.35,0.2
N,575,1970.39,3290.03,0.01
N,576,4806.61,76.24,0.12
N,577,3211.7,2822.22,0.24
N,578,3187.09,1488.17,0.01
N,579,3492.16,763.05,0.12
N,580,2083.1,4738.58,0.22
N,581,4535.7,1437.63,0.08
N,582,4282.85,1590.89,0.2
N,583,1506.01,181.83,0.24
N,584,1452.25,843.11,0.29
N,585,2995.39,4303.05,0.04
N,586,1156.49,1016.22,0.2
N,587,759.41,3128.87,0.17
N,588,331.04,3849.56,0.16
N,589,1114.44,245.63,0.18
N,590,61.71,327.02,0.12
N,591,1317.25,1652.67,0.02
N,592,4626.47,2647.21,0.23
N,593,3988.64,915.09,0.2
N,594,4632.09,2810.54,0.2
N,595,3954.86,2662.76,0.15
N,596,851.98,1800.92,0.02
N,597,1018.52,2697.24,0.31
N,598,2944.48,2955.41,0.12
N,599,2581.54,2232.69,0.01
N,600,3901.72,4972.58,0.09
N,601,3784.2,3726.39,0.15
N,602,745.73,3270.66,0.06
N,603,1080.16,4195.73,0.08
N,604,4690.3,1968.52,0.2
N,605,1979.59,1838.62,0.25
N,606,4576.3,1356.56,0.03
N,607,3859.53,3260.02,0.02
N,608,4842.23,3213.55,0.11
N,609,4516.65,4516.54,0.1
N,610,4083.68,604.03,0.03
N,611,1214.58,2040.67,0.1
N,612,587.29,1417.22,0.2
N,613,1843.57,3345.26,0.09
N,614,4208.4,890.84,0.1
N,615,1113.63,1349.26,0.04
N,616,2955.68,782.66,0.14
N,617,3227.74,1702.4,0.09
N,618,3116.99,2119.0,0.09
N,619,793.41,3741.83,0.04
N,620,4338.87,3037.99,0.06
N,621,527.61,1348.24,0.04
N,622,2983.75,4413.07,0.06
N,623,1519.28,4543.01,0.08
N,624,2886.21,2453.57,0.12
N,625,288.26,4269.2,0.32
N,626,2227.58,247.7,0.05
N,627,1330.14,2294.95,0.06
N,628,1107.84,4094.66,0.04
N,629,4574.87,4060.89,0.23
N,630,3536.49,3963.62,0.02
N,631,4438.97,849.64,0.05
N,632,3337.56,752.41,0.23
N,633,3942.29,234.2,0.25
N,634,4230.48,3970.3,0.02
N,635,3595.16,4736.05,0.11
N,636,2699.73,2474.09,0.09
N,637,926.42,978.3,0.45
N,638,312.3,2225.53,0.16
N,639,4530.94,941.73,0.43
N,640,4807.24,2450.62,0.24
N,641,4089.48,3224.36,0.18
N,642,957.69,1581.4,0.12
N,643,460.43,3272.54,0.2
N,644,3758.59,2203.94,0.09
N,645,874.06,801.48,0.14
N,646,4894.79,2511.85,0.02
N,647,1150.09,138.55,0.25
N,648,2742.91,2206.35,0.05
N,649,3340.17,38.14,0.03
N,650,825.0,93.13,0.91
N,651,1023.31,1243.57,0.2
N,652,560.05,3590.45,0.38
N,653,3110.0,1751.88,0.07
N,654,3542.95,299.45,0.31
N,655,482.67,16.68,0.2
N,656,712.19,290.17,0.15
N,657,3887.49,1650.86,0.05
N,658,1042.74,2438.0,0.01
N,659,4604.52,4519.05,0.11
N,660,3400.47,574.26,0.06
N,661,4180.2,4614.99,0.02
N,662,2421.3,1513.6,0.22
N,663,1468.11,3304.94,0.07
N,664,1206.84,169.38,0.23
N,665,2866.35,3801.68,0.11
N,666,3573.5,4225.78,0.12
N,667,2090.22,4827.34,0.04
N,668,937.48,3363.37,0.1
N,669,4605.93,1053.35,0.06
N,670,2326.38,1531.63,0.09
N,671,1318.59,551.5,0.2
N,672,2563.82,4473.5,0.05
N,673,1599.45,2759.14,0.01
N,674,561.04,4078.15,0.19
N,675,419.6,3796.29,0.04
N,676,906.33,220.8,0.16
N,677,2502.95,1130.65,0.05
N,678,1112.88,941.51,0.2
N,679,3762.76,2239.47,0.12
N,680,3964.47,4737.59,0.43
N,681,2971.58,1162.85,0.03
N,682,1971.98,2563.05,0.11
N,683,1544.07,3134.04,0.1
N,684,137.13,1855.74,0.06
N,685,4244.5,4435.5,0.1
N,686,2824.36,2650.78,0.09
N,687,2113.55,1666.25,0.06
N,688,1057.32,2861.4,0.08
N,689,2946.36,4289.06,0.11
N,690,603.98,2072.22,0.16
N,691,3832.15,1534.28,0.2
N,692,3411.5,3385.72,0.21
N,693,2117.39,1205.28,0.12
N,694,1528.29,1623.41,0.1
N,695,3904.5,2216.2,0.44
N,696,3532.04,4504.87,0.2
N,697,3681.73,883.8,0.02
N,698,635.13,3927.81,0.44
N,699,787.53,2931.65,0.43
N,700,4163.43,2494.92,0.05
N,701,326.49,4608.35,0.35
N,702,3434.34,561.59,0.15
N,703,1969.78,1035.49,0.04
N,704,582.13,2596.4,0.08
N,705,4306.83,1361.44,0.14
N,706,3334.02,2408.12,0.28
N,707,2511.43,386.33,0.29
N,708,2638.03,4956.93,0.28
N,709,3625.13,1539.64,0.13
N,710,4226.53,3409.84,0.07
N,711,2473.12,415.71,0.33
N,712,1867.66,2569.84,0.22
N,713,2931.76,3376.41,0.37
N,714,3726.23,1623.55,0.2
N,715,23.04,54.04,0.36
N,716,1060.71,1479.08,0.02
N,717,4822.54,261.64,0.29
N,718,488.63,938.03,0.07
N,719,3665.6,4731.41,0.2
N,720,826.18,2389.19,0.37
N,721,2129.7,2105.41,0.03
N,722,2405.09,1251.42,0.76
N,723,1286.24,917.59,0.04
N,724,292.92,2595.52,0.02
N,725,4107.32,1570.56,0.17
N,726,1670.48,2422.39,0.08
N,727,4662.55,4317.05,0.02
N,728,1808.65,1756.57,0.2
N,729,3683.58,3641.34,0.04
N,730,3416.92,3348.59,0.21
N,731,2548.93,2659.84,0.02
N,732,3624.73,2213.89,0.45
N,733,4487.18,395.52,0.15
N,734,2623.97,3490.71,0.06
N,735,3233.99,3165.53,0.24
N,736,858.58,3705.21,0.18
N,737,2924.48,3996.63,0.16
N,738,3133.22,2367.26,0.28
N,739,1801.68,3688.36,0.1
N,740,3093.01,4876.02,0.16
N,741,1093.55,4723.34,0.01
N,742,312.71,1622.65,0.09
N,743,634.38,3754.52,0.13
N,744,2920.6,4948.94,0.3
N,745,4199.94,1893.18,0.03
N,746,3980.28,3092.18,0.2
N,747,951.99,2820.58,0.33
N,748,3261.12,2709.19,0.09
N,749,4548.96,363.71,0.2
N,750,1246.76,342.77,0.12
N,751,2451.42,3780.42,0.05
N,752,2577.24,2943.64,0.08
N,753,3671.41,4659.38,0.1
N,754,3813.72,2557.57,0.53
N,755,3784.92,1107.07,0.05
N,756,3580.58,3508.74,0.18
N,757,2698.68,4730.11,0.04
N,758,2365.0,4110.75,0.11
N,759,463.87,327.74,0.06
N,760,3239.19,2057.0,0.03
N,761,4160.15,1193.62,0.02
N,762,1630.09,1317.48,0.09
N,763,1665.17,498.05,0.03
N,764,3458.88,1685.64,0.11
N,765,534.37,1600.93,0.19
N,766,4275.48,1202.48,0.3
N,767,1449.4,1580.0,0.14
N,768,1519.94,1839.43,0.1
N,769,4840.88,2194.61,0.05
N,770,1848.28,3339.36,0.03
N,771,2764.79,558.84,0.2
N,772,3115.2,2400.77,0.2
N,773,3342.81,3085.88,0.04
N,774,2262.04,1379.44,0.19
N,775,4428.42,1142.97,0.06
N,776,2058.6,1682.07,0.11
N,777,4623.92,2203.04,0.08
N,778,4680.37,4611.97,0.11
N,779,2205.5,858.87,0.03
N,780,724.57,1226.28,0.09
N,781,411.02,1227.2,0.02
N,782,1928.44,4452.4,0.1
N,783,3508.57,4103.2,0.31
N,784,570.09,1118.33,0.03
N,785,2630.3,1607.16,0.1
N,786,1689.04,1193.99,0.36
N,787,4101.75,536.67,0.02
N,788,1775.62,4009.67,0.12
N,789,2201.51,559.12,0.37
N,790,4079.21,1425.62,0.39
N,791,4481.19,4913.65,0.11
N,792,2375.28,2590.7,0.1
N,793,3080.36,4940.2,0.09
N,794,294.81,2242.19,0.03
N,795,575.34,3312.86,0.08
N,796,4836.64,100.26,0.17
N,797,3084.52,1191.77,0.11
N,798,1112.67,610.12,0.43
N,799,1208.6,2617.26,0.28
N,800,375.24,3683.17,0.07
N,801,2859.26,4831.33,0.07
N,802,796.26,2279.67,0.08
N,803,3835.7,3324.17,0.02
N,804,4483.39,4885.93,0.1
N,805,3991.37,3810.5,0.27
N,806,3881.62,1992.73,0.26
N,807,3850.32,3936.58,0.01
N,808,2471.61,4094.44,0.09
N,809,2357.2,1511.59,0.22
N,810,4676.56,2370.66,0.05
N,811,3565.82,4588.28,0.07
N,812,46.72,1616.6,0.21
N,813,3643.29,712.25,0.2
N,814,3894.31,4136.56,0.2
N,815,4481.1,2662.52,0.2
N,816,2465.5,4358.77,0.34
N,817,2482.31,114.47,0.08
N,818,2694.17,618.25,0.22
N,819,4550.99,669.96,0.35
N,820,4232.51,2070.7,0.12
N,821,4622.75,4980.18,0.21
N,822,1980.33,2365.06,0.02
N,823,2128.28,662.75,0.02
N,824,1745.88,3749.16,0.11
N,825,4761.95,2467.11,0.12
N,826,1387.07,590.4,0.25
N,827,4676.32,3925.71,0.14
N,828,3910.98,4070.34,0.19
N,829,1970.71,742.14,0.18
N,830,1784.01,4040.95,0.04
N,831,2718.17,4879.64,0.2
N,832,2299.24,1698.39,0.03
N,833,3804.91,3499.81,0.08
N,834,3749.62,1865.82,0.14
N,835,154.63,3565.76,0.12
N,836,4005.93,1220.5,0.09
N,837,2432.31,805.67,0.04
N,838,4247.63,4045.34,0.04
N,839,4314.09,4741.06,0.09
N,840,54.81,3.95,0.01
N,841,4769.97,3509.55,0.02
N,842,405.12,3356.23,0.26
N,843,1477.75,1163.71,0.04
N,844,1052.0,1763.38,0.29
N,845,2584.13,3219.29,0.05
N,846,3946.31,2754.83,0.2
N,847,887.77,2930.46,0.04
N,848,4376.38,1956.21,0.04
N,849,2342.85,2542.27,0.67
N,850,2233.66,1254.28,0.25
N,851,1566.58,404.89,0.03
N,852,3110.58,2951.77,0.28
N,853,2192.24,459.05,0.02
N,854,2640.14,328.91,0.02
N,855,4261.56,2061.72,0.2
N,856,540.43,1431.4,0.2
N,857,87.13,4567.38,0.2
N,858,4735.49,392.62,0.05
N,859,3666.03,3100.35,0.07
N,860,582.84,2622.97,0.05
N,861,3466.48,4537.39,0.05
N,862,1616.5,300.92,0.25
N,863,346.53,2021.79,0.08
N,864,2242.38,4747.58,0.1
N,865,3971.45,744.38,0.04
N,866,1811.82,3209.33,0.01
N,867,4475.11,3213.75,0.09
N,868,3282.45,2880.95,0.21
N,869,1066.08,1293.75,0.06
N,870,4940.42,2441.17,0.02
N,871,725.37,4021.89,0.2
N,872,1184.36,1237.87,0.03
N,873,1447.94,4232.95,0.2
N,874,4480.9,3113.81,0.03
N,875,131.31,4642.99,0.14
N,876,2957.99,2126.31,0.18
N,877,3186.26,2735.6,0.05
